ID,Degree Type,Final Recommended Decision,Domestic or INTL Applicant,Reporting Term,Age When Applied,Gender,Mailing City,Mailing State/Province,Mailing Country,SS Minimum Grade Last Year (Alpha),How did you hear about this program?,How did you hear about us Other,Military Status,First Generation,Created Date,Race,Current Rutgers uGrad Student,Current Rutgers Employee,Rutgers Graduate/Alumni,Parent/Legal Guardian Employed by RU,Parent Grandparent Rutgers Grad,Program Selection: Program Selection Name,Admissions Status
6223,"Master's (e.g. MA, MS, EdM, MFA)",Admit,Domestic,Fall 2023,23,Female,Grand Rapids,Michigan,United States of America,,Web Initiative (Google Search),,No,,4/3/23,,No,No,,,0,Psychology: Psychological Sciences (MA),Admit-Coming
4413,"Master's (e.g. MA, MS, EdM, MFA)",Admit,Domestic,Fall 2023,34,Female,New York,New York,United States of America,,Web Initiative (Google Search),,No,,4/18/23,White,No,No,,,0,Psychology: Psychological Sciences (MA),Admit-Coming
2102,"Master's (e.g. MA, MS, EdM, MFA)",Admit,Domestic,Fall 2023,27,Female,Erie,Pennsylvania,United States of America,,Other/Unknown,Online Search,No,,4/18/23,,No,No,,,0,Psychology: Psychological Sciences (MA),Admit-Coming
1221,"Master's (e.g. MA, MS, EdM, MFA)",Admit,Domestic,Fall 2023,23,Female,Cherry Hill,New Jersey,United States of America,,Web-Program Site,,No,,4/25/23,White,No,No,,,0,Psychology: Psychological Sciences (MA),Admit-Coming
8328,"Master's (e.g. MA, MS, EdM, MFA)",Admit,Domestic,Fall 2023,23,Female,Abington,Pennsylvania,United States of America,,Blog,,No,,5/1/23,Black or African American,No,No,,,0,Psychology: Psychological Sciences (MA),Admit-Coming
8757,"Master's (e.g. MA, MS, EdM, MFA)",Admit,Domestic,Fall 2024,20,Female,Camden,New Jersey,United States of America,,Referral - Instructor,,No,,5/12/23,Hispanic or Latino,Yes,No,,,0,Psychology: Psychological Sciences (MA),Admit-Coming
8466,"Master's (e.g. MA, MS, EdM, MFA)",Admit,Domestic,Fall 2022,25,Female,South Orange,New Jersey,United States of America,,Web-Rutgers Graduate Admissions Page,,,,4/22/22,Black or African American,No,No,,,0,Psychology: Psychological Sciences (MA),Admit-Coming
8311,"Master's (e.g. MA, MS, EdM, MFA)",Admit,International,Fall 2022,25,Male,Nanchang,Jiangxi,China,,Web-Program Site,,,,5/10/22,Asian,No,No,,,0,Psychology: Psychological Sciences (MA),Admit-Coming
5368,"Master's (e.g. MA, MS, EdM, MFA)",Admit,Domestic,Fall 2022,26,Female,"New Egypt, NJ",New Jersey,United States,,Web Initiative (Google Search),,,,5/10/22,White,No,No,,,0,Psychology: Psychological Sciences (MA),Admit-Coming
4114,"Master's (e.g. MA, MS, EdM, MFA)",Admit,Domestic,Fall 2023,28,Female,Westerville,Ohio,United States of America,,Other/Unknown,Researching online,,,8/30/22,White,No,No,,,0,Psychology: Psychological Sciences (MA),Admit-Coming
4287,"Master's (e.g. MA, MS, EdM, MFA)",Admit,International,Fall 2023,36,Male,Knoxville,TN,United States of America,,Lecture Series/Workshop,,,,9/12/22,Black or African American,No,No,,,0,Psychology: Psychological Sciences (MA),Admit-Coming
3162,"Master's (e.g. MA, MS, EdM, MFA)",Admit,Domestic,Fall 2023,23,Female,Camden,New Jersey,United States of America,,Referral - Instructor,,Yes,Y,1/19/23,Black or African American,Yes,No,,,0,Psychology: Psychological Sciences (MA),Admit-Coming
7461,"Master's (e.g. MA, MS, EdM, MFA)",Admit,Domestic,Fall 2023,23,Male,AUDUBON,NJ,United States of America,,Referral - Instructor,,No,,1/23/23,Asian,Yes,No,,,0,Psychology: Psychological Sciences (MA),Admit-Coming
9487,"Master's (e.g. MA, MS, EdM, MFA)",Admit,International,Fall 2023,29,Female,Philadelphia,PA,United States of America,,Web-Program Site,,No,,2/5/23,Asian,No,No,,,0,Psychology: Psychological Sciences (MA),Admit-Coming
8724,"Master's (e.g. MA, MS, EdM, MFA)",Admit,International,Fall 2023,27,Female,Philadelphia,PA,United States of America,,Web Initiative (Google Search),,No,,2/24/23,Black or African American,No,No,,,0,Psychology: Psychological Sciences (MA),Admit-Coming
7273,"Master's (e.g. MA, MS, EdM, MFA)",Admit,Domestic,Fall 2024,27,Female,Wenonah,New Jersey,United States of America,,Rutgers Employee,,No,,3/17/23,White,Yes,No,,,0,Psychology: Psychological Sciences (MA),Admit-Coming
514,"Master's (e.g. MA, MS, EdM, MFA)",Admit,Domestic,Fall 2024,24,Male,Jupiter,Florida,United States of America,,Referral - Instructor,,No,,9/19/23,,No,No,,,0,Psychology: Psychological Sciences (MA),Admit-Coming
8025,"Master's (e.g. MA, MS, EdM, MFA)",Admit,Domestic,Fall 2024,22,Female,Pine Hill,New Jersey,United States of America,,Other/Unknown,Current student at Rutgers and have been interested in the Graduate program since I applied for undergrad,No,Y,1/10/24,White,Yes,No,,,0,Psychology: Psychological Sciences (MA),Admit-Coming
6524,"Master's (e.g. MA, MS, EdM, MFA)",Admit,Domestic,Fall 2024,21,Female,Franklinville,New Jersey,United States of America,,Other/Unknown,,No,N,2/8/24,White; Hispanic or Latino,No,No,,,0,Psychology: Psychological Sciences (MA),Admit-Coming
1379,"Master's (e.g. MA, MS, EdM, MFA)",Admit,Domestic,Fall 2024,22,Male,Campbell,California,United States of America,,Web Initiative (Google Search),,No,,3/5/24,White,No,No,,,0,Psychology: Psychological Sciences (MA),Admit-Coming
3794,"Master's (e.g. MA, MS, EdM, MFA)",Admit,Domestic,Fall 2024,21,Male,Justice,Illinois,United States of America,,Social Media - Facebook,,No,,3/8/24,White,No,No,,,0,Psychology: Psychological Sciences (MA),Admit-Coming
3588,"Master's (e.g. MA, MS, EdM, MFA)",Admit,Domestic,Fall 2024,24,Male,North Chesterfield,Virginia,United States of America,,Referral - Instructor,,No,,3/11/24,White,No,No,,,0,Psychology: Psychological Sciences (MA),Admit-Coming
1919,"Master's (e.g. MA, MS, EdM, MFA)",Admit,Domestic,Fall 2024,28,Male,Hockessin,Delaware,United States of America,,,,No,,3/18/24,White,No,No,,,0,Psychology: Psychological Sciences (MA),Admit-Coming
6421,"Master's (e.g. MA, MS, EdM, MFA)",Admit,Domestic,Fall 2024,25,Female,Camden,NJ,United States of America,,,,No,,3/25/24,Black or African American,Yes,No,,,0,Psychology: Psychological Sciences (MA),Admit-Coming
3073,"Master's (e.g. MA, MS, EdM, MFA)",Admit,Domestic,Fall 2024,22,Male,Bellbrook,Ohio,United States of America,,Web Initiative (Google Search),,Yes,,4/18/24,Black or African American; White,No,No,,,0,Psychology: Psychological Sciences (MA),Admit-Coming
7420,"Master's (e.g. MA, MS, EdM, MFA)",Admit,Domestic,Fall 2022,25,Female,Arlington,Texas,United States,,Web Initiative (Google Search),,,,8/31/21,White,No,No,,,0,Psychology: Psychological Sciences (MA),Admit-Not Coming
523,"Master's (e.g. MA, MS, EdM, MFA)",Admit,International,Fall 2022,28,Female,Tehran,Tehran,"Iran, Islamic Republic Of",,Web-Rutgers Graduate Admissions Page,,,,1/18/22,White,No,No,,,0,Psychology: Psychological Sciences (MA),Admit-Not Coming
8141,"Master's (e.g. MA, MS, EdM, MFA)",Admit,Domestic,Fall 2022,48,Female,Lakeland,Florida,United States,,Referral - Instructor,,,,2/24/22,White,No,No,,,0,Psychology: Psychological Sciences (MA),Admit-Not Coming
3077,"Master's (e.g. MA, MS, EdM, MFA)",Admit,International,Fall 2024,29,Female,Gaborone,,Botswana,,Referral - Current Student,,No,,7/12/23,Black or African American,No,No,,,0,Psychology: Psychological Sciences (MA),Admit-Not Coming
9064,"Master's (e.g. MA, MS, EdM, MFA)",Admit,International,Fall 2023,35,Male,Tabriz,Azarbayjan-e Sharqi,"Iran, Islamic Republic Of",,Web-Program Site,,No,,4/17/23,Asian,No,No,,,0,Psychology: Psychological Sciences (MA),Admit-Not Coming
110,"Master's (e.g. MA, MS, EdM, MFA)",Admit,Domestic,Fall 2022,26,Female,Rockford,Illinois,United States,,Other/Unknown,Recommendation from prior college roommate,,,4/22/22,White,No,No,,,0,Psychology: Psychological Sciences (MA),Admit-Not Coming
5760,"Master's (e.g. MA, MS, EdM, MFA)",Admit,International,Fall 2022,30,Female,New Delhi,,India,,Referral - Instructor,,,,5/27/22,Asian,No,No,,,0,Psychology: Psychological Sciences (MA),Admit-Not Coming
7891,"Master's (e.g. MA, MS, EdM, MFA)",Admit,International,Fall 2022,35,Male,Tabriz,Azarbayjan-e Sharqi,"Iran, Islamic Republic Of",,Web-Program Site,,,,8/2/22,Asian,No,No,,,0,Psychology: Psychological Sciences (MA),Admit-Not Coming
6689,"Master's (e.g. MA, MS, EdM, MFA)",Admit,International,Fall 2023,24,Female,New Delhi,Delhi,India,,Web-Rutgers Graduate Admissions Page,,,,8/24/22,Asian,No,No,,,0,Psychology: Psychological Sciences (MA),Admit-Not Coming
8630,"Master's (e.g. MA, MS, EdM, MFA)",Admit,International,Fall 2023,23,Female,Pune,Maharashtra,India,,Ad,,No,,11/21/22,Asian,No,No,,,0,Psychology: Psychological Sciences (MA),Admit-Not Coming
6344,"Master's (e.g. MA, MS, EdM, MFA)",Admit,Domestic,Fall 2023,26,Male,Marshalls Creek,Pennsylvania,United States of America,,Web-Rutgers Graduate Admissions Page,,No,,1/28/23,Asian; White,No,No,,,0,Psychology: Psychological Sciences (MA),Admit-Not Coming
2453,"Master's (e.g. MA, MS, EdM, MFA)",Admit,International,Fall 2023,32,Female,Isfahan,Isfahan,"Iran, Islamic Republic Of",,Web-Program Site,,No,,2/11/23,White,No,No,,,0,Psychology: Psychological Sciences (MA),Admit-Not Coming
8933,"Master's (e.g. MA, MS, EdM, MFA)",Admit,Domestic,Fall 2023,26,Female,Indian Land,South Carolina,United States of America,,Web Initiative (Google Search),,No,,2/27/23,White,No,No,,,0,Psychology: Psychological Sciences (MA),Admit-Not Coming
7084,"Master's (e.g. MA, MS, EdM, MFA)",Admit,Domestic,Fall 2023,27,Female,Denton,Texas,United States of America,,Web-Program Site,,Yes,,2/27/23,White,No,No,,,0,Psychology: Psychological Sciences (MA),Admit-Not Coming
5498,"Master's (e.g. MA, MS, EdM, MFA)",Admit,International,Fall 2023,24,Female,Mississauga,Ontario,Canada,,Web-Rutgers Graduate Admissions Page,,No,,3/1/23,Asian,No,No,,,0,Psychology: Psychological Sciences (MA),Admit-Not Coming
9801,"Master's (e.g. MA, MS, EdM, MFA)",Admit,International,Fall 2022,33,Female,Tehran,Tehran,"Iran, Islamic Republic Of",,Web Initiative (Google Search),,,,12/31/21,White,No,No,,,0,Psychology: Psychological Sciences (MA),Admit-Withdrawn
6432,"Master's (e.g. MA, MS, EdM, MFA)",Admit,International,Fall 2022,32,Female,Najafabad,Isfahan,"Iran, Islamic Republic Of",,Web Initiative (Google Search),,,,1/9/22,Asian,No,No,,,0,Psychology: Psychological Sciences (MA),Admit-Withdrawn
6921,"Master's (e.g. MA, MS, EdM, MFA)",Admit,Domestic,Fall 2022,26,Female,San Jose,California,United States,,Web-Rutgers Graduate Admissions Page,,,,1/25/22,White,No,No,,,0,Psychology: Psychological Sciences (MA),Admit-Withdrawn
7989,"Master's (e.g. MA, MS, EdM, MFA)",Admit,International,Fall 2022,24,Female,Mumbai,Maharashtra,India,,Ad,,,,2/5/22,Asian,No,No,,,0,Psychology: Psychological Sciences (MA),Admit-Withdrawn
2156,"Master's (e.g. MA, MS, EdM, MFA)",Admit,Domestic,Fall 2022,25,Male,Boca Raton,Florida,United States,,Referral - Instructor,,,,2/18/22,White,No,No,,,0,Psychology: Psychological Sciences (MA),Admit-Withdrawn
5739,"Master's (e.g. MA, MS, EdM, MFA)",Admit,Domestic,Fall 2022,24,Female,Snellville,Georgia,United States,,Blog,,,,2/27/22,Black or African American,No,No,,,0,Psychology: Psychological Sciences (MA),Admit-Withdrawn
5262,"Master's (e.g. MA, MS, EdM, MFA)",Admit,Domestic,Fall 2022,24,Female,Somers,CT,United States of America,,Web Initiative (Google Search),,,,4/11/22,White,No,No,,,0,Psychology: Psychological Sciences (MA),Admit-Withdrawn
9964,"Master's (e.g. MA, MS, EdM, MFA)",Admit,Domestic,Fall 2024,23,Female,Evanston,Illinois,United States of America,,Referral - Instructor,,No,,5/22/23,White,No,No,,,0,Psychology: Psychological Sciences (MA),Admit-Withdrawn
7591,"Master's (e.g. MA, MS, EdM, MFA)",Admit,International,Fall 2023,24,Female,Waterloo,Ontario,Canada,,Web-Rutgers Graduate Admissions Page,,No,,4/17/23,,No,No,,,0,Psychology: Psychological Sciences (MA),Admit-Withdrawn
5772,"Master's (e.g. MA, MS, EdM, MFA)",Admit,Domestic,Fall 2023,24,Male,Indianapolis,Indiana,United States of America,,Web-Program Site,,No,,4/18/23,Hispanic or Latino,No,No,,,0,Psychology: Psychological Sciences (MA),Admit-Withdrawn
4242,"Master's (e.g. MA, MS, EdM, MFA)",Admit,International,Fall 2023,30,Female,Vilnius,,Lithuania,,Web-Program Site,,No,,5/2/23,Black or African American,No,No,,,0,Psychology: Psychological Sciences (MA),Admit-Withdrawn
4987,"Master's (e.g. MA, MS, EdM, MFA)",Admit,Domestic,Fall 2022,36,Female,Plainsboro,New Jersey,United States,,Web Initiative (Google Search),,,,5/27/22,White,No,No,,,0,Psychology: Psychological Sciences (MA),Admit-Withdrawn
2986,"Master's (e.g. MA, MS, EdM, MFA)",Admit,Domestic,Fall 2023,23,Female,Leesburg,Virginia,United States of America,,Web Initiative (Google Search),,No,,9/7/22,White,No,No,,,0,Psychology: Psychological Sciences (MA),Admit-Withdrawn
1341,"Master's (e.g. MA, MS, EdM, MFA)",Admit,Domestic,Fall 2023,25,Female,Fort Wayne,Indiana,United States of America,,Web Initiative (Google Search),,No,,1/6/23,Black or African American,No,No,,,0,Psychology: Psychological Sciences (MA),Admit-Withdrawn
5125,"Master's (e.g. MA, MS, EdM, MFA)",Admit,Domestic,Fall 2023,27,Female,Watertown,New York,United States of America,,Web-Program Site,,Yes,,1/28/23,Asian; White,No,No,,,0,Psychology: Psychological Sciences (MA),Admit-Withdrawn
6250,"Master's (e.g. MA, MS, EdM, MFA)",Admit,International,Fall 2023,24,Female,Hampstead,Quebec,Canada,,Web-Rutgers Graduate Admissions Page,,No,,2/27/23,White,No,No,,,0,Psychology: Psychological Sciences (MA),Admit-Withdrawn
4686,"Master's (e.g. MA, MS, EdM, MFA)",Admit,International,Fall 2023,23,Female,Boca Raton,Florida,United States of America,,Web Initiative (Google Search),,No,,2/27/23,Black or African American,No,No,,,0,Psychology: Psychological Sciences (MA),Admit-Withdrawn
6176,"Master's (e.g. MA, MS, EdM, MFA)",Admit,Domestic,Fall 2023,23,Female,Bloomington,Indiana,United States of America,,Web-Program Site,,No,,2/27/23,Asian,No,No,,,0,Psychology: Psychological Sciences (MA),Admit-Withdrawn
8156,"Master's (e.g. MA, MS, EdM, MFA)",Admit,Domestic,Fall 2023,22,Male,Clinton Township,Michigan,United States of America,,Ad,,No,,2/27/23,White,No,No,,,0,Psychology: Psychological Sciences (MA),Admit-Withdrawn
6814,"Master's (e.g. MA, MS, EdM, MFA)",Admit,Domestic,Fall 2023,24,Female,Arnold,Maryland,United States of America,,Web-Program Site,,No,,2/27/23,White,No,No,,,0,Psychology: Psychological Sciences (MA),Admit-Withdrawn
7483,"Master's (e.g. MA, MS, EdM, MFA)",Admit,Domestic,Fall 2024,26,Female,Brighton,Michigan,United States of America,,Web Initiative (Google Search),,No,,2/14/24,White,No,No,,,0,Psychology: Psychological Sciences (MA),Admit-Withdrawn
1796,"Master's (e.g. MA, MS, EdM, MFA)",Admit,Domestic,Fall 2024,21,Female,Lawrenceville,Georgia,United States of America,,College/Career Fair,,No,,3/8/24,White,No,No,,,0,Psychology: Psychological Sciences (MA),Admit-Withdrawn
4511,"Master's (e.g. MA, MS, EdM, MFA)",Admit,Domestic,Fall 2024,31,Male,Tenafly,New Jersey,United States of America,,Web Initiative (Google Search),,No,,3/14/24,White,No,No,,,0,Psychology: Psychological Sciences (MA),Admit-Withdrawn
4785,"Master's (e.g. MA, MS, EdM, MFA)",Admit,Domestic,Fall 2024,24,Male,New Hill,North Carolina,United States of America,,Lecture Series/Workshop,,No,,3/18/24,White,No,No,,,0,Psychology: Psychological Sciences (MA),Admit-Withdrawn
5294,"Master's (e.g. MA, MS, EdM, MFA)",Admit,International,Fall 2024,26,Male,Plano,Texas,United States of America,,,,No,,3/20/24,,No,No,,,0,Psychology: Psychological Sciences (MA),Admit-Withdrawn
1160,"Master's (e.g. MA, MS, EdM, MFA)",Admit,Domestic,Fall 2024,23,Female,Manlius,New York,United States of America,,Web Initiative (Google Search),,No,,4/10/24,Asian,No,No,,,0,Psychology: Psychological Sciences (MA),Admit-Withdrawn
1923,"Master's (e.g. MA, MS, EdM, MFA)",Admit,International,Fall 2024,28,Female,Muscat,,Oman,,Other/Unknown,Research published by faculty from the clinical psychology department,No,,4/11/24,Asian,No,No,,,0,Psychology: Psychological Sciences (MA),Admit-Withdrawn
4594,"Master's (e.g. MA, MS, EdM, MFA)",Admit,Domestic,Fall 2024,27,Female,Bryn Mawr,Pennsylvania,United States of America,,Web Initiative (Google Search),,No,,4/18/24,Asian; White,No,No,,,0,Psychology: Psychological Sciences (MA),Admit-Withdrawn
5299,"Master's (e.g. MA, MS, EdM, MFA)",Admit,Domestic,Fall 2024,23,Female,Lindenwold,NJ,United States of America,,Referral - Instructor,,No,,4/24/24,White; Hispanic or Latino,No,No,,,0,Psychology: Psychological Sciences (MA),Admit-Withdrawn
1929,"Master's (e.g. MA, MS, EdM, MFA)",Admit,International,Fall 2022,24,Female,New Delhi,Delhi,India,,Web-Rutgers Graduate Admissions Page,,,,1/26/22,Asian,No,No,,,0,Psychology: Psychological Sciences (MA),Deferred to Fall
908,"Master's (e.g. MA, MS, EdM, MFA)",Admit,International,Fall 2022,36,Male,Knoxville,TN,United States of America,,Lecture Series/Workshop,,,,2/20/22,Black or African American,No,No,,,0,Psychology: Psychological Sciences (MA),Deferred to Fall
1108,"Master's (e.g. MA, MS, EdM, MFA)",Admit,International,Fall 2023,29,Female,Gaborone,,Botswana,,Referral - Current Student,,No,,4/11/23,Black or African American,No,No,,,0,Psychology: Psychological Sciences (MA),Deferred to Fall
2546,"Master's (e.g. MA, MS, EdM, MFA)",Admit,Domestic,Fall 2022,23,Female,Grand Rapids,Michigan,United States of America,,Web Initiative (Google Search),,,,4/22/22,,No,No,,,0,Psychology: Psychological Sciences (MA),Deferred to Fall
1859,"Master's (e.g. MA, MS, EdM, MFA)",Admit,Domestic,Fall 2022,28,Female,Westerville,Ohio,United States of America,,Other/Unknown,Researching online,,,5/27/22,White,No,No,,,0,Psychology: Psychological Sciences (MA),Deferred to Fall
1668,"Master's (e.g. MA, MS, EdM, MFA)",Admit,Domestic,Fall 2023,23,Female,Evanston,Illinois,United States of America,,Referral - Instructor,,No,,2/24/23,White,No,No,,,0,Psychology: Psychological Sciences (MA),Deferred to Fall
387,"Master's (e.g. MA, MS, EdM, MFA)",Admit,International,Fall 2023,40,Female,Nairobi,Nairobi,Kenya,,College/Career Fair,,No,,2/27/23,Black or African American,No,No,,,0,Psychology: Psychological Sciences (MA),Deferred to Fall
8,"Master's (e.g. MA, MS, EdM, MFA)",Admit,Domestic,Fall 2023,24,Male,Jupiter,Florida,United States of America,,Referral - Instructor,,No,,3/11/23,,No,No,,,0,Psychology: Psychological Sciences (MA),Deferred to Fall
4156,"Master's (e.g. MA, MS, EdM, MFA)",Admit,Domestic,Fall 2024,22,Female,San Diego,California,United States of America,,Other/Unknown,Professor Recommendation,No,,3/5/24,Asian,No,No,,,0,Psychology: Psychological Sciences (MA),Deferred to Fall
3555,"Master's (e.g. MA, MS, EdM, MFA)",Admit,Domestic,Fall 2024,24,Female,New Braunfels,Texas,United States of America,,Web Initiative (Google Search),,No,,3/19/24,White,No,No,,,0,Psychology: Psychological Sciences (MA),Deferred to Fall
3990,"Master's (e.g. MA, MS, EdM, MFA)",,Domestic,Fall 2022,25,Female,Hamilton,New Jersey,United States,,Social Media - Facebook,,,,8/16/21,Black or African American,No,No,,,0,Psychology: Psychological Sciences (MA),Withdrawn
2171,"Master's (e.g. MA, MS, EdM, MFA)",,Domestic,Fall 2022,24,Female,Merrick,New York,United States,,Web-Program Site,,,,9/13/21,White,No,No,,,0,Psychology: Psychological Sciences (MA),Withdrawn
1058,"Master's (e.g. MA, MS, EdM, MFA)",,Domestic,Fall 2022,35,Female,Egg Harbor Township,New Jersey,United States of America,,Other/Unknown,After I graduated ACCC with my associates I was Interested in furthering my education BA and Masters,,,12/16/21,White,No,No,,,0,Psychology: Psychological Sciences (MA),Withdrawn
7507,"Master's (e.g. MA, MS, EdM, MFA)",,International,Fall 2022,28,Female,Ibadan,Oyo,Nigeria,,Open House,,,,12/17/21,Black or African American,No,No,,,0,Psychology: Psychological Sciences (MA),Withdrawn
